Current_velocity_mouse_1,Current_velocity_mouse_2
48.961090176241754,60.286991679254605
72.14311563431858,52.83900837434542
39.2433542371274,33.77453845752287
51.03325543643544,31.48070079616416
67.14099623904771,43.93155098527525
114.41044501626133,97.70314479225476
166.10917823139334,76.2193611357633
154.86323399798493,96.07234841715187
145.3263596690439,126.69528085203459
113.56412363741372,149.29489889957398
81.51823358023499,98.58562127267612
108.10038067458218,156.0447589826084
102.5465953491203,79.97124325547594
74.32147473375247,70.06815306306716
120.41967693387379,47.24886144180222
75.72100842627519,47.46479236037886
65.99561129400266,70.73709392225004
65.42235297303883,99.21058204320035
114.3215960556056,203.00567604194273
44.49697854820904,89.82624527625258
80.44806533651425,21.853916567978136
189.89621437982444,59.34739999776363
146.34862619532484,77.48359142149818
85.35591392167184,53.63233613281909
46.55659439059671,61.77178242721252
56.97836314879454,73.74849598425737
39.70113518260248,73.514171068142
83.33045776679735,104.87996519819555
100.90680025640235,66.48001417274402
93.40394685316944,78.87689281999151
88.97284122852865,32.51280937871797
106.12076960779993,215.22275990092464
177.62398887318489,173.95097812726786
72.99582713251323,26.27209360150372
35.88318877663279,25.862224131451608
51.108230465601636,23.913919326340647
30.11411052528815,43.03110677987854
66.10756327269027,56.300695871923054
121.59349118476993,36.49669434710878
71.47162986628138,24.114107521346348
53.3223898099262,59.99496996262447
55.810052251182796,53.44711546898627
117.25433314488932,96.59059926446511
97.99292298544637,56.405106458655276
26.091754592373796,38.35913951148428
53.27020517034171,62.21742362613814
49.05399732771568,77.51155794601509
226.36339838769916,165.01880450605927
46.59420857807998,72.1574739016789
18.82905609572099,60.19790412312914
24.514199800626113,58.54197741672829
60.42082216608298,104.79640779091518
107.75663761089406,78.8296311707001
117.22303840262535,159.81369339421235
60.469663647388344,111.8061743529885
42.602872956651325,77.57983102142154
82.81237454965529,40.5250565766201
53.36182537689386,24.020757697888104
96.35063182476509,29.300370861022564
43.203555312027184,29.29810713469494
142.0808958523341,23.614271992036493
44.17635753819629,66.7612533441483
21.756713780967306,240.49888069307832
81.99408791326196,68.7646031491717
66.60632121630634,21.6665872148898
44.76510267611285,19.991474003675183
27.012259412993153,40.200025732064226
33.88859771768046,78.95071459388564
55.14717171031673,118.67925130309256
54.044638417707844,188.02787281297685
42.25695718573854,56.49955641508405
41.80443752099465,26.07266671214288
29.624050668084777,62.97651672129899
168.1772041867993,46.664594968698886
28.13402181149285,48.399489580636654
91.97893301757252,53.95508647343837
189.4614347994702,54.24204012674193
85.16515181189851,69.34583070443243
100.58731344623193,115.65156702214628
163.32473554265457,192.02043978782947
49.355796161895526,54.970742920914105
66.5519387762131,15.446827863492748
53.096135205392976,33.73623956391888
69.14730835259009,30.227600265392446
20.858428912088517,33.69699362463378
27.06324895550775,26.201903381110036
30.461721234346495,43.33972852147174
29.749904575150367,39.04674493810315
56.061460544817386,47.38109716661706
43.754082329730025,24.70252096502323
38.674875996660546,25.701786069107442
46.90792841611492,56.23980622072995
33.581818345368276,43.0038541877074
55.668990438918364,30.59067469627373
80.19248309177101,33.38759677384235
35.434109892351294,44.04545888424598
52.33952778940355,40.43897836416167
60.147028585370386,36.379253451023295
126.9683318880073,43.27847545746542
72.24662308243065,37.708072290991204
55.05611462308246,68.96414401588605
63.006065395932595,101.64916573399906
62.510441565718146,92.43056780886523
33.4131742469465,57.76886237493184
53.14825986866935,88.66981917283219
49.454735691560934,29.817526584219472
36.52590690961364,26.096633842593373
48.85940981520858,37.392746897589596
66.71144713487017,52.977270380312
63.67371350581517,25.457302243205145
22.58287837203342,32.862859874796186
18.21384569042378,99.00845878305824
30.547274564255012,32.22180969657959
23.363167099338163,37.2041846539079
23.97327435423655,17.39749156912129
34.952427472562185,18.711535787568923
20.231109572412524,25.98512190799589
32.60513455451892,119.1222917138465
34.824452555325934,166.71536715231497
47.305982598558856,34.19964421489841
30.088716004330674,33.26655515544264
18.579336024667988,29.506055087571287
63.96491886294478,22.64843928007678
58.12115985569228,25.19382952982906
41.96782929012997,51.777932326469085
63.045042808366325,45.64924599779308
72.81102784373674,27.395544754502513
52.7092359592627,28.70442154018518
78.78396340934498,36.24029582057731
96.8510441258897,28.260002166931468
40.619157562992406,29.689420423387197
50.785684774408814,33.78288663046336
56.772349105556316,26.37300969206039
57.37789290743108,24.52310158594618
21.8768445707898,33.40614657846192
161.29977042421214,38.51720192158876
182.44805541020563,22.715379439650007
65.50197195714149,32.20192687548531
32.61508974881443,51.71509389578467
15.602369133368924,25.75726205735155
35.485769036163056,15.732779864498124
50.35478487657324,48.87594186659639
45.24217930096573,27.048027490917498
15.503858718757993,28.272580995422505
30.27518764337025,75.38159101368112
36.698310141811916,50.820186317084655
21.93889134078899,160.617347091877
28.317876455276064,62.339597252341306
11.284810690752423,33.0876199145354
14.4753272623388,56.66717399958848
16.34039481320187,73.03719291322196
18.77845035900524,51.00056605212854
9.270972413683504,42.224137666571934
24.75066242234847,73.75483906224899
24.873899793034923,55.121509283727036
25.469284752109047,29.34399417727711
26.76433662715853,56.58786982348587
19.579487998956886,27.511140391051743
28.850814099976482,29.663449182373338
19.689815404256056,25.447883480416692
37.8638887809884,38.41844171516448
24.071572348315982,23.94600932802814
31.564137113311848,36.678299726565406
13.485268975308825,20.6965868641536
35.140364587111726,62.38437398939392
47.60775554386875,31.346538772772348
34.93209992855759,45.077250507557615
70.27868406870375,44.55520377393895
42.962171666485645,28.248578797376126
19.98696631043246,28.64202740021838
35.45075221629257,19.78688764006119
53.02860206093657,39.78398771251226
18.617562179029132,72.13880032074124
25.584326510525464,18.925884694112064
29.199826022112113,13.148711969321734
19.934282394080093,31.818255463461725
37.07246535871891,25.017265143280653
55.68936984155279,17.445800531146567
53.4302283666977,13.110974889569205
46.341257627990345,27.547076126925276
36.69397802907568,45.994689424400235
61.174964660282754,24.62824996032994
33.706040676038896,24.077264702456468
21.541375535623455,84.12851782909003
40.87232382988333,226.52019277232824
36.04183743780876,46.016207334472234
55.8939115662739,73.22351780404172
101.91793854252269,63.21206675530411
155.78313501972312,129.5258374625792
92.95535594373654,54.60228695882138
44.075638667651724,77.41519069595273
61.335233591655566,57.81438746369423
55.82165867618645,71.2979465496546
50.5953333240265,56.15276521831363
107.24067253658177,75.07065726481738
61.9421157823047,41.39628575141531
37.57668402585868,90.23813420596805
32.02577645888133,65.93535434937702
