M1_sees_M2_Angle,M1_sees_M2
157.98123286928742,1
158.59102316742164,1
158.49511122753793,1
157.38415360393276,1
157.25544586591707,1
157.07853901122056,1
156.98191344040745,1
156.56268189306152,1
156.4426035521705,1
156.39917996617706,1
156.9447221226493,1
158.41035406562997,1
160.12543030636948,1
162.2841611823932,1
165.2449083472653,1
167.2508333002766,1
168.255171467693,1
170.65856640901927,1
174.3856016047949,1
175.58503789976206,1
174.93946884109656,1
177.99501312725025,1
175.32572489893445,1
166.01876226102655,1
156.73531989566305,1
148.770541050628,1
144.0979025909458,1
141.44994265763685,1
139.9982487821051,1
137.29206352499017,1
133.78741261688575,0
130.86766404756835,0
129.45301789929496,0
123.3608642155665,0
115.27997938893489,0
111.54135955771089,0
111.89532112279852,0
111.67022656010714,0
109.2082004922943,0
108.20986761703244,0
109.18313124882084,0
110.03655045886205,0
109.87428428978734,0
110.07910364705684,0
110.91833359635159,0
111.10701178649931,0
111.15585314037659,0
111.22445244124826,0
109.82728278273503,0
108.67283010993548,0
107.25974120449395,0
106.12347327545955,0
103.6508162221127,0
102.48938985304385,0
102.11937121562077,0
101.33950080318058,0
99.56505059568968,0
99.95876460427921,0
99.16110639917366,0
97.62065810096523,0
95.71591413208334,0
95.76857964112273,0
96.89055388473517,0
105.3702878638445,0
124.49676706150534,0
136.87064802976707,1
137.70491368748858,1
135.97687185386297,1
137.53825874706644,1
139.72066332719078,1
141.13832192071786,1
142.47209069071306,1
140.9220177086232,1
139.41796969330886,1
139.23556347662603,1
139.92280555750293,1
140.5429722428964,1
140.71377019207787,1
141.64379151210736,1
143.18305979512007,1
142.86648236408854,1
141.40370831997367,1
136.07906077016116,1
132.98229824930303,0
130.46917079770398,0
130.52056175564044,0
130.6264208691964,0
132.249601097863,0
134.4949989514242,0
136.4487391862027,1
139.35122811129537,1
140.3379557430495,1
142.36582684397624,1
145.18474895035786,1
148.1696573478682,1
147.90435241204548,1
147.00252214747243,1
142.4740575501186,1
139.09413836194483,1
135.78168320505242,1
134.73455863376049,0
134.164159827353,0
132.61011919008075,0
132.59570683502784,0
132.09409410925878,0
133.4996995622063,0
132.86426963216417,0
132.65813923184513,0
131.14407043515482,0
130.25206407930375,0
134.53700168787776,0
140.35603415737322,1
149.49667810537576,1
158.87938662553242,1
168.51723713197939,1
177.3129455416888,1
175.80617220792612,1
175.05227102776178,1
177.66953850355677,1
172.8819016939624,1
162.1303710723055,1
150.44533228881642,1
137.8389741431609,1
125.7074648078378,0
115.88321225286796,0
110.25882248515403,0
110.93315118342976,0
114.54397407924733,0
117.72783206926361,0
117.1095418603232,0
117.32198576547401,0
114.9125402977308,0
111.57078608198769,0
110.57491276808936,0
109.71689483745972,0
109.17814336253439,0
108.10798103361927,0
106.89768962723655,0
107.44277132542327,0
110.00529825763049,0
111.79507389209434,0
108.78245633020404,0
107.24306173607914,0
105.88141029902751,0
107.41597956647888,0
109.80831287964375,0
114.11679275273153,0
114.8612710376958,0
115.69207269509745,0
115.54766559823847,0
116.79146718738942,0
117.72071052502008,0
117.18609096979702,0
116.34524508892027,0
115.14570024116361,0
116.71096589658123,0
116.2447748937137,0
116.80843900207972,0
117.2897729376881,0
117.44707053227098,0
117.27923931451828,0
114.46234654603427,0
115.24898686316536,0
115.15365022214228,0
115.58196618275412,0
113.27066365061009,0
111.87165484987771,0
111.77622109473776,0
112.69561541123468,0
112.37106030149829,0
112.2854122011854,0
112.10084464706802,0
113.5266287707824,0
111.81134269239487,0
111.99759709521271,0
110.49939574899503,0
111.14021822963659,0
112.22159753863681,0
114.13666518991893,0
111.74605133190968,0
108.05823904160205,0
106.54249009048414,0
107.21553882927265,0
109.10015672069513,0
109.46511518864159,0
105.88519654690603,0
100.38932559870445,0
102.23930377886047,0
108.40187231788445,0
111.87527672445167,0
108.26694373432804,0
104.16820245026861,0
105.47848595393079,0
110.45458961723146,0
114.80087074862422,0
112.30652441005495,0
109.19036137546797,0
108.18630638856988,0
110.01583814380928,0
111.45903712483648,0
112.79186316012483,0
113.62204533098989,0
114.11721070197041,0
114.14074557756761,0
114.5603090115499,0
115.03092083919145,0
113.16159384995822,0
112.26542131510399,0
112.24034083378413,0
113.51439060129859,0
113.21077239862095,0
113.5643001828353,0
113.04939651632922,0
112.74466139189148,0
114.78836432663107,0
113.81650692293326,0
115.338796986487,0
117.34292940517692,0
123.78017675180493,0
129.5793141634371,0
134.10590096916795,0
136.3937086284556,1
135.22239999051874,1
138.6848687980427,1
138.76966859928635,1
141.76844100515,1
144.52582445042805,1
149.8892974618925,1
151.9450093248907,1
154.83821901923534,1
155.00496729032494,1
152.72834447686992,1
150.0646040640801,1
150.8277906603533,1
150.9272708333687,1
151.55049143413817,1
148.39105025740645,1
144.32181285752355,1
141.18144880093817,1
145.23958004587067,1
146.69389268206587,1
147.79524778478006,1
150.48936764367278,1
157.20938810444784,1
159.47850216500154,1
160.97555378343068,1
161.39015757449096,1
162.48311126965044,1
161.9147625892151,1
162.52880718747906,1
161.63267564608418,1
157.57269153568157,1
155.22037690806408,1
155.07535608569964,1
152.39759935885468,1
141.2884381440606,1
124.61216276510936,0
102.02270824772788,0
83.21039864339288,0
76.36548537658575,0
73.80791955043817,0
72.03330834211633,0
66.64794501666755,0
60.22154287999524,0
53.51298993269012,0
48.053520007140335,0
43.165103186815365,0
39.72903361087066,0
37.861389049327485,0
36.188940765969114,0
37.539497960409946,0
36.73452159300261,0
33.545660488582435,0
29.80943070717998,0
31.64531869392614,0
31.778315590169164,0
29.743269720256514,0
23.975044080304254,0
20.832085269272206,0
20.98112846355159,0
23.215066321609864,0
25.45714225707478,0
30.860112812811785,0
37.968970538032806,0
43.71622589592324,0
44.83495282393199,0
47.52617239452719,0
50.52213484191695,0
57.79203200071982,0
60.86153152682576,0
66.83105221545841,0
71.19465054187872,0
80.09393752814866,0
89.33798033020129,0
94.60239149518401,0
95.33016384930835,0
96.81480608944058,0
101.61505543063288,0
106.0006653003421,0
109.14306193466305,0
110.72001646441818,0
113.28120954929666,0
118.9581656514494,0
125.92667233991527,0
130.09323696216487,0
129.7070474537581,0
130.4500199158574,0
132.8731041014051,0
133.9869259454995,0
134.83673179633644,0
134.90022803300846,0
134.17430608614737,0
133.4606707687385,0
136.0420877372676,1
137.8488202975046,1
137.25245396579902,1
137.4003357669159,1
138.64647764936382,1
139.2104707507822,1
138.10966514654194,1
138.66285037605516,1
138.3999539098879,1
138.19539980257528,1
137.67628950068513,1
138.58788485338775,1
137.15951988229088,1
144.31401891572122,1
152.30978491837112,1
156.4820386930716,1
155.09037930749736,1
154.99675472603565,1
154.65563111913994,1
153.69183959886468,1
154.26294915452456,1
154.60851103220975,1
153.94274995663955,1
153.16842602235297,1
153.42714940982532,1
153.56231368341412,1
153.31949121084332,1
153.2527829905924,1
152.4977626000598,1
151.29942195439838,1
150.10656795078035,1
149.87618723628435,1
150.07997633707032,1
152.61184222367194,1
143.27280050962483,1
130.74666635416378,0
121.05724494774061,0
124.39166005560259,0
124.56230633877246,0
125.09265863723427,0
125.11126542300555,0
124.78818830693093,0
124.0750239724031,0
124.57255367171811,0
124.71545792693229,0
123.83322278870801,0
122.13056205597002,0
122.00043118814743,0
121.96194775513382,0
122.50906886485217,0
122.03416710933355,0
124.02192316127937,0
125.20697092491287,0
129.76838305976383,0
127.41737711094812,0
129.00978233618966,0
130.30867971297698,0
133.3687253124579,0
131.54007101609147,0
132.7092870263899,0
135.70622429638797,1
140.77466226372337,1
148.44728898855783,1
148.67420137800403,1
141.8798610320786,1
134.16021494593718,0
131.10248893915087,0
130.747417195285,0
133.86546949226448,0
135.24770961780916,1
135.049978889364,1
134.71449478326852,0
137.08504909682043,1
138.58619577757236,1
140.5475019514765,1
140.34526966118182,1
141.88311897988152,1
147.90911845750747,1
156.9915092725534,1
161.8865848410177,1
160.7842250779991,1
161.84319060376248,1
165.6697018035901,1
169.57496187558147,1
170.08582177618212,1
170.68050206493078,1
169.85394574918075,1
169.50714158049988,1
172.27955344876207,1
173.57898450627115,1
173.22782436825148,1
172.6396683954358,1
173.59220833997247,1
173.2673996244722,1
172.61875557775696,1
172.3381198258407,1
170.5195089564425,1
165.36207965908653,1
159.4082611266983,1
156.96696372512164,1
158.40627394192327,1
158.0562583286271,1
160.08002000772598,1
162.52864539324352,1
167.50786628885731,1
170.59986466401094,1
172.3858002756757,1
171.97095214169073,1
171.80613440432305,1
173.25840102801723,1
174.93228039475486,1
177.81326818162304,1
179.51496608225452,1
177.33227841551957,1
173.19054661618944,1
171.3703202709287,1
171.4481030513397,1
170.18602182261836,1
164.77585828030357,1
159.9391082413969,1
158.5232755178036,1
158.50866980212737,1
158.4747325177215,1
157.4522774927404,1
156.11316061486127,1
153.9058996511283,1
153.86936950796155,1
156.33161060509093,1
159.41835564119472,1
160.74997743457425,1
163.07959200479866,1
165.76714820204748,1
167.45678743087277,1
171.54716560385722,1
179.5625384957703,1
173.36435847865704,1
173.57352956078256,1
174.5547344294724,1
173.72773672110318,1
172.71282803777177,1
174.47107187035584,1
173.38519355719643,1
169.84482043591862,1
166.9895543769656,1
165.31666718461085,1
163.55933896938427,1
160.9467422119763,1
162.34293332075478,1
163.38583487678022,1
163.3921370071321,1
160.2537300457653,1
157.42596997054207,1
154.73747132789936,1
151.17676108758698,1
145.70859519314033,1
136.3934851931199,1
129.13926865081663,0
125.47668076208994,0
122.09061453851692,0
114.79571858037802,0
107.25330472161221,0
98.63629894975405,0
90.24413642915295,0
87.60419974003275,0
94.00059687390358,0
98.39746763788229,0
100.61434328813256,0
99.84245759262181,0
100.1862774512907,0
99.62937880691433,0
103.50955302727802,0
105.52309555225592,0
106.71034550173489,0
109.59220704651771,0
123.67526584859026,0
133.75040097577016,0
136.60365235871754,1
133.40586385450115,0
130.52263845203842,0
132.30967051742633,0
135.71611700259263,1
139.23505293533185,1
140.11069811276388,1
147.15932564666662,1
155.02133569732317,1
165.37212886733784,1
172.79766582537889,1
177.2384407850285,1
177.91305548612215,1
177.52404158826695,1
173.45765234503898,1
173.0673727082534,1
173.58405802981298,1
175.5084364489915,1
174.3661966530885,1
174.51048272221763,1
177.5329022446794,1
178.04888967617148,1
176.97096750998992,1
178.83042957285633,1
172.84622390746785,1
166.6997480707218,1
163.4130414434296,1
163.09717307739385,1
158.30751940202057,1
155.3817730302856,1
153.34519197198568,1
148.2830514080097,1
147.02253875623,1
145.97542505506473,1
146.60550586420726,1
142.81465052655153,1
143.22603325709466,1
140.43283805227622,1
142.8014601616184,1
148.15028088051534,1
156.87401833295516,1
158.7277572359456,1
159.12463403206206,1
159.20051207731913,1
161.22563274428688,1
160.77083424480455,1
158.2008063510517,1
154.44364525821612,1
154.1475680999188,1
154.79532673867507,1
151.207769989752,1
147.3193873773763,1
144.663748327304,1
142.91637876934016,1
140.18735064334595,1
137.25722792401638,1
134.17748149928823,0
134.36251224315689,0
139.14410254680678,1
142.9863287300848,1
144.22412686947743,1
147.1472552930798,1
150.69362006489013,1
154.37997052153938,1
158.97633927750311,1
165.65758856437765,1
168.90271309606766,1
178.23210066290662,1
167.22925461074522,1
155.7352553814015,1
149.4564399728304,1
145.0856756427419,1
143.69776555411556,1
145.237150877625,1
146.26950635788685,1
147.72366632882458,1
149.2217400436133,1
147.6975845595542,1
146.07850856563863,1
147.80892420026493,1
151.20850069359108,1
152.74064395831198,1
148.70840158402808,1
145.75185639038864,1
144.51204761442304,1
145.9109249979075,1
145.56486998289523,1
145.50737772085546,1
144.05267537063614,1
141.8669619743299,1
138.40066176327522,1
138.10375975886726,1
139.30795274680713,1
141.2135390018728,1
141.83158974501518,1
140.97309410287585,1
139.41725385201138,1
138.54874570119583,1
139.93026828749277,1
141.69978206800627,1
143.13200943073568,1
142.7117228630106,1
141.26132644936285,1
141.20393679363667,1
142.32031385068854,1
143.4454466769239,1
143.19185272333928,1
144.86222508819264,1
147.55819815460328,1
148.46722372409624,1
146.69331567148922,1
145.8518537400798,1
146.7297142912754,1
146.3836139591345,1
145.0717758068854,1
145.53599884429116,1
145.95184838489064,1
145.90279285800665,1
152.90951400047413,1
163.71829421847073,1
162.27471533517615,1
152.0635481661696,1
143.83872583983697,1
146.308907966562,1
145.81531135337517,1
143.45053637128052,1
140.00129630291087,1
141.3023288410268,1
142.0308522446806,1
141.52626421336578,1
137.98478044968468,1
137.2472530114529,1
136.54387958949857,1
136.77584129249158,1
136.7264247263342,1
137.3739743000886,1
137.49330355749387,1
137.7675814560856,1
137.70256936755246,1
137.93448205545218,1
140.03655300480187,1
141.65694109022067,1
141.4165905909111,1
139.24802066273247,1
139.0671083676583,1
137.65856398589878,1
132.64807105573004,0
127.04848196472668,0
126.2767908507372,0
125.58961555987037,0
127.2210281505831,0
128.4972807735797,0
127.09014726761994,0
123.7735447720567,0
122.13436469461728,0
122.41740757052598,0
121.23035146078436,0
127.29635085949785,0
136.0048903019188,1
141.75295269162558,1
139.53214202039973,1
137.2550113811277,1
135.03514998403682,1
135.88810473922007,1
136.5424992655817,1
135.7500059679983,1
134.8071557606206,0
135.2308086922433,1
136.17333117947777,1
135.39053819744734,1
133.87739623967505,0
133.34284256551103,0
133.23362954337207,0
132.29119112291343,0
129.13081339395794,0
132.18912306621743,0
137.2214088970731,1
140.90796696067906,1
138.50959956330124,1
135.57370990601302,1
132.55128554864845,0
130.79038229402641,0
125.05703224426874,0
117.32369656322493,0
113.42511911546259,0
115.10526192615504,0
112.89439886228382,0
107.8501229384062,0
107.3957768652977,0
108.61941228528893,0
105.38153861143608,0
94.14072068397778,0
88.56764863782914,0
86.11686087025406,0
83.15724592757779,0
79.8997058313591,0
82.3906076682052,0
88.30698858853265,0
96.68410280380007,0
101.02392199108746,0
103.25578710345685,0
103.87641089061759,0
106.39551180274741,0
107.30806031205907,0
112.14307488495827,0
110.01503019009647,0
113.13111514447439,0
109.66033285722524,0
106.64775389014733,0
98.0440630684205,0
101.62058569502933,0
103.58287589298959,0
101.76452732647624,0
99.071163608966,0
98.42778491545735,0
93.49143458293936,0
84.48244992902364,0
92.26556898904487,0
97.53469263106967,0
96.21125503102174,0
88.05038024124853,0
90.72008039413936,0
90.93738232239124,0
88.91793637940216,0
88.79175665307862,0
88.50620359802559,0
89.97534869096171,0
89.27821309412899,0
90.38697198532753,0
90.98869563017911,0
90.74786223346308,0
89.65467996475004,0
90.07728324822304,0
93.37683072553425,0
96.63453702007459,0
97.77139386864656,0
96.95544401472553,0
97.76214667177584,0
104.76598843904911,0
114.07893121973481,0
119.09935592315296,0
118.67555754984903,0
120.9194377509883,0
117.65314147568141,0
107.34514097683055,0
95.99118690961956,0
105.9784002615913,0
110.34654701565623,0
124.21736321512057,0
120.1378076277343,0
115.69132559132545,0
104.78907208161131,0
114.97945492322302,0
120.53481974885766,0
128.10764945047626,0
132.774047073742,0
138.41781078360876,1
133.90147229697058,0
134.56410087111715,0
134.97372566430954,0
135.12146077941793,1
131.88612365752692,0
132.1136250144185,0
136.95897095097826,1
144.19678765657065,1
146.31120389250523,1
143.07326856530875,1
139.06843180338367,1
135.56615552969325,1
131.0479668699541,0
139.58224043724695,1
147.5326321829997,1
153.08698604516218,1
157.9614077777345,1
171.2510923112476,1
173.12909318214437,1
173.13624355404158,1
165.50367794938612,1
160.68452732257836,1
163.29592601177774,1
166.37539613064683,1
159.8228113606599,1
154.8088183678905,1
157.09209210621967,1
164.36461123781277,1
173.5180416421963,1
178.11894552728242,1
174.78565085512147,1
166.1617131388068,1
158.259519010849,1
168.39479142550545,1
178.50816887576008,1
171.79159171392274,1
178.99168656277453,1
178.54141950253276,1
176.81612129712735,1
176.25446288888773,1
178.06484048349373,1
177.5752007691087,1
173.24224851042916,1
170.87254825301707,1
173.59750239248265,1
173.75870143671756,1
172.45255379098717,1
165.9503238057362,1
165.61178686163166,1
179.6156019279069,1
170.22545350910286,1
151.8910064822429,1
156.99778455918252,1
165.27327757972373,1
154.72758272829782,1
155.2198300216444,1
162.9147374303999,1
174.08910973889436,1
176.9541435814449,1
177.05197625358238,1
174.99336133085754,1
167.17837955733842,1
177.50574132607957,1
177.79894355348335,1
172.56280486865197,1
164.39389184815437,1
152.4434466644387,1
130.17507846818216,0
121.42639551868334,0
130.63642276809537,0
134.75566632722726,0
132.04078308699843,0
129.5284847973028,0
130.5178797255116,0
132.7279434103705,0
137.6348842356326,1
149.7619363160433,1
158.50345845330796,1
156.47719576806034,1
148.70272706876042,1
156.60334396744088,1
148.03600345929766,1
131.2016795900785,0
115.32377802808166,0
136.39275968100785,1
157.06704871396752,1
173.25847545342228,1
149.0232023674572,1
126.16601758653468,0
127.42460816259702,0
133.71840595639281,0
134.0676436920424,0
146.43969704968123,1
175.49815962627252,1
176.60531314179968,1
173.0605827888802,1
176.93069792597998,1
164.94949842382005,1
151.32192312936064,1
158.66444677394992,1
176.35449228945384,1
157.42211767574497,1
153.01787962658963,1
145.82609885112515,1
138.37405163783228,1
128.92010804324,0
117.57367944754762,0
103.07733252331485,0
92.06744894737554,0
77.29070176791204,0
63.80009791143215,0
56.29101610243552,0
52.88900422574913,0
48.132747270313224,0
44.74382832710975,0
43.115444749737485,0
40.7032496697653,0
38.902247895247086,0
38.5756782318277,0
40.182498401069665,0
40.072986313936006,0
41.15325768466345,0
41.01270973914571,0
42.031808160115645,0
43.740641946891095,0
46.93697189318012,0
46.90016366032681,0
48.1593852644927,0
47.35608402120455,0
49.54801637644394,0
53.49867643305014,0
57.77685658082276,0
56.21245980788465,0
56.90386560153761,0
60.95107866778609,0
66.00851248207347,0
69.57618369646771,0
71.53076782083527,0
76.06276522665132,0
81.50830881267983,0
86.80140417621044,0
90.5287031849467,0
94.54023141590902,0
94.5366092371956,0
98.45088767882869,0
104.00100416616195,0
109.31940741576527,0
111.46664307298633,0
111.95863483839216,0
112.80749308362435,0
111.96013909682564,0
113.85213694695233,0
115.9327068357465,0
120.2439794126258,0
116.90449508878856,0
112.03338218728919,0
