M1_sees_M2_Angle,M1_sees_M2
39.21902965818033,2
43.15420497820533,0
49.806642786119305,0
47.044373056023595,0
48.34527163865755,0
47.587618531017476,0
48.24487396359748,0
53.380200102795754,0
62.47228985898613,0
70.15603684212505,0
74.22384135709639,0
78.13894771454795,0
61.54658864196832,0
62.369501909152945,0
58.69526374422058,0
61.37226322806417,0
73.74528041001437,0
71.51420928722835,0
74.29515108147564,0
69.12496473405754,0
67.64777575091881,0
115.59900159388437,0
118.50213818582795,0
121.86980307847976,0
138.24085092785361,1
130.8946524157156,0
119.10253189530832,0
117.7420081663647,0
120.07437440661349,0
109.26176048811604,0
111.59376287404231,0
117.29472072648802,0
123.07184323076305,0
111.91219387833638,0
112.41104002176019,0
99.10839353824957,0
81.54179767791534,0
84.92215326767852,0
91.00809644419621,0
87.022247927812,0
96.06552406419385,0
103.34014968372797,0
89.16648910425694,0
102.86749072872388,0
96.08678609485739,0
97.18607674704582,0
107.41349489228975,0
114.0592542478222,0
101.51841028861091,0
101.8112296521078,0
98.45036230473805,0
101.40546064057558,0
110.81277567621719,0
109.62893760555814,0
111.5094821349691,0
107.8114637291526,0
113.81606294113372,0
110.63577256847371,0
117.55733008743486,0
114.18985881175931,0
120.16543717983991,0
116.79430274042194,0
113.1550115520535,0
112.43394013352355,0
124.61133341243116,0
146.0293570023073,1
143.15048002725317,1
151.64403617461483,1
142.7260160572656,1
30.61894882677906,0
29.79944234715452,0
28.875495838101084,0
28.337906695258418,2
27.51207549908803,2
26.43378268104016,2
25.601282948268217,2
26.642407691545603,2
27.885373635899903,2
23.098690935107896,2
0.0,0
19.69719042859094,0
0.0,2
17.579016823721517,2
16.374896881519778,2
14.803731753558147,2
13.577882686723353,2
13.004035280764851,2
90.91658163091192,2
11.999539219305204,2
11.425581504376916,2
11.538372450234453,0
11.204685487245722,2
139.36960621475183,2
11.106533244067686,2
12.875082732209256,2
163.8418039708654,1
149.1907840006977,2
167.20460267361653,2
178.86275344845413,1
172.0563285797289,1
174.56307063363062,1
179.30709479380891,1
176.58180523573262,1
165.96179742784878,1
151.95288455919732,1
152.26029437614613,1
142.99072132503952,1
140.1995431923385,1
139.5163776014089,1
129.1102439727277,0
127.70801865301884,0
122.5996364490776,0
120.48311552787077,0
124.63053282035007,0
121.63201728712929,0
115.63441819065295,0
116.10579154338886,0
111.04389586871739,0
107.28755599994864,0
128.6692701151291,0
139.8569246155161,1
135.0668642980551,1
135.30784533146982,1
149.9257645270602,1
149.2958565502199,1
153.41439119782473,1
148.22488586975615,1
133.5218004092748,0
135.49204777432266,1
136.64946572220742,1
135.76717346424485,1
118.6477929390881,0
122.91873082678596,0
62.7735826800204,0
4.928191594731062,2
8.296242293910252,0
11.002887178092239,0
13.66321796008538,2
82.70730367321364,2
86.07260727155794,2
104.5651748390795,2
97.79261817161613,0
86.96286288243269,0
78.17549906396788,0
76.16461536768166,0
72.65077697316009,0
89.09559523022071,0
58.44982635942648,0
72.44448067463064,0
57.19433171777411,0
101.37289021854052,0
98.68059065005775,0
95.00608968231907,0
96.20546763886472,0
99.38509430406407,0
96.90758233046321,0
97.46038386076042,0
71.23000102503491,0
96.70502690526817,0
133.84333493823792,0
60.55182248382202,0
68.07224734417811,0
70.74620261783333,0
70.05547124099941,0
70.02025862176903,0
32.964149284954765,0
66.77774124361727,0
57.70408969608962,0
72.69663857460536,0
74.28220795445066,0
78.50834873550085,0
75.3045433550716,0
80.20287054023164,0
70.46345125461751,0
83.82727713503945,0
69.53554910057298,0
69.3320967650637,0
65.60185626421763,0
60.83043366023407,0
56.6065663600087,0
63.260264845390225,0
60.54742426955634,0
31.235704253643352,0
11.015581918900576,0
25.00389205783539,0
16.50661567934679,0
14.371368917869521,0
20.45417634802153,0
25.098781205461833,0
22.001788028437833,0
19.369040001502803,0
14.877098397526456,0
18.107466224965837,0
26.31119274721678,0
26.125535289272,0
13.350909454831122,0
1.9129198019880258,0
2.680341786431838,0
7.536271013435542,0
1.180608301522044,0
27.698439270102313,0
25.29920657576286,0
14.394820947331347,0
27.873683459774355,2
19.64827602306848,0
19.813158303191184,0
30.85390071025458,0
21.234595286833457,0
25.274846357271375,0
27.100870939681382,0
51.34474800605616,0
54.01085839871614,0
54.9377534966092,0
56.076246896860184,0
55.39443708597215,0
59.5487280830398,0
71.22553507719373,0
78.14847944388474,0
90.49248412118666,0
106.38344236179712,0
111.60681977586076,0
113.58541001136905,0
114.45984282133024,0
104.94488512669773,0
105.26601766639162,0
108.49700498715967,0
130.05584974616752,0
119.74293645973403,0
110.41665014332597,0
105.55740513585539,0
103.26040166959446,0
105.54270164700387,0
108.03919398725486,0
106.29332043729066,0
94.16179542965425,0
81.15515176954865,0
73.56386153899246,0
73.01320216204962,0
62.964228842220095,0
61.3002260584547,0
76.3401556146069,0
61.581321202135506,0
65.33389139372782,0
65.12224420312748,0
66.58753320137325,0
53.656132779607525,0
65.57829477153118,0
57.83693702214572,0
66.49836698639069,0
58.352455966197965,0
64.70699591756244,0
54.539729250145434,0
53.512663285986264,0
58.37521039450883,0
63.87756056165805,0
66.74514835243103,0
59.37149973124454,0
58.56327019613347,0
59.21472735436088,0
63.85140298280213,0
54.80534918763369,0
59.14022677075149,0
51.0593515955028,0
66.61744546914544,0
58.20295102595092,0
47.9703381707265,0
48.07229342609585,0
43.89848605718904,0
39.52351558541965,0
46.62087732050492,0
38.86560937915555,0
41.339877089630136,0
38.16131554727561,0
34.695818578214734,0
39.284644764514034,0
39.443074360944664,0
38.34468575616493,0
44.67687151336401,0
48.35299961232129,0
41.66972929648063,0
43.35212221839892,0
46.72966887111875,0
45.64916431482529,0
46.74873839100528,0
33.42909807923255,0
49.82371038998022,0
37.06007732611233,0
41.410239836637956,0
40.76138943116385,0
57.07949289216364,0
65.05689477764128,0
85.50209460531134,0
94.8799472085695,0
119.25783654289992,0
140.81540259631058,1
138.21621495324263,1
147.45169028962954,1
140.74282128372852,1
148.09852291016534,1
152.3993532058463,1
137.63299700891423,1
144.70567010232642,1
166.18153583474594,1
165.79032682112606,1
159.07239410212188,1
161.47156369634342,1
147.14280054067635,1
153.44123665502931,1
157.9492904387914,1
163.00803223525432,1
157.08519009275327,1
169.21230359767551,1
151.41207201352458,1
168.84723241981214,1
164.18376556316173,1
172.11568483850897,1
170.78727808127812,1
166.05569435445994,1
152.0449455375056,1
150.8871679778535,1
137.61366133618338,1
163.2287203570176,1
166.2560416942318,1
131.68467113249838,0
103.54927541564707,0
107.49429492444489,0
106.61065719702658,0
0.8926503361134898,0
0.8148524239610658,0
0.7317178660599253,0
0.8448958133134186,2
0.8643849919986494,2
0.8876412606261402,2
0.3221217863755156,2
0.4137666003326135,2
0.4721101235273357,2
0.7940536519533645,2
0.5094098853347709,2
0.9631071095247089,2
1.7525579551160624,2
1.489921997272103,2
4.0106458734199215,2
6.118761109435109,2
7.865158402476817,2
161.09562608798376,2
9.262818509334174,2
9.715525546918801,2
10.231612479202973,0
12.410186975180721,2
0.0,2
164.63162801360596,2
11.355978668561812,2
0.0,2
145.54189949579057,1
0.0,2
142.82677804917168,2
0.0,2
0.0,2
0.0,2
164.13957007569368,2
0.0,2
8.488047829287217,2
162.5424337493258,2
155.04373983626076,2
160.05319278528222,2
0.0,0
0.0,2
134.64653975441627,2
149.04509955234434,2
150.27022500448754,2
123.50882487786298,2
146.75771571277974,1
144.5366331498955,1
141.02665778852142,1
142.97842116654067,1
148.24055283246685,1
119.34031938048957,0
125.56303173201891,0
113.54680746719235,0
124.64671288457743,0
39.358715903164736,0
38.83927553908688,0
37.62422419097032,0
149.59171171275756,2
149.70031822336642,2
160.0320660175332,2
36.198663532707464,0
37.21465818477229,0
38.4430966653773,0
38.63444542132032,2
39.19566717741237,2
38.7251195144351,2
84.50388398523027,2
93.46567107273515,2
73.7789318826443,2
83.54683030043378,0
36.170664757680626,0
95.41290792011962,0
36.20769224426978,0
81.92583710895738,2
83.4328124038616,0
62.02333650661737,2
65.59928863982492,0
66.96814843843927,0
53.8507127974967,0
34.42906558135978,0
37.53987008700136,0
37.47690878735835,0
40.00901374355132,0
22.03099089164635,2
41.163527569584886,2
41.782552957092925,2
10.060200304580997,0
4.666438118814973,2
1.3170931348050452,2
1.489996202394566,0
4.39215915044092,0
3.180525840257577,0
4.4168096108531145,0
1.9213989250567616,0
2.3067304207256174,0
3.3705718063744525,0
0.7852531935421746,0
2.2171654690819738,0
3.972713169400442,0
8.61808892737381,0
6.572216890384083,0
2.459684346387707,0
17.682072875274432,0
16.788205299440435,0
13.138275690692959,0
20.584282787881175,0
14.257085384626349,0
13.901903123432106,0
24.28281383782871,0
27.347427569679045,0
13.84731757533154,0
6.552442254856834,0
18.932942700700753,0
3.813508943303162,0
5.826765202341036,0
4.405971033451623,0
5.2154822069841815,0
3.745357713030209,0
3.956900339997157,0
5.049880544694695,0
12.117384748524882,0
2.1079408565696203,0
12.627801007820446,0
4.99954220888826,0
15.02906790465671,0
29.71778642568656,0
28.911231330455845,0
45.27780028875915,0
44.39002018866254,0
35.31252321526996,0
43.15662713349695,2
42.86122040208133,2
43.22407958003598,0
39.92965936132442,2
38.640030314693014,2
148.98736138627055,2
128.05068657999942,2
141.70475285693047,2
139.90141136758263,1
137.45549138397695,1
146.29226618972314,1
140.8935867694651,1
135.80422139676716,1
136.33010301431298,1
141.9541439086611,1
138.5594080526327,1
141.6675011381136,1
137.56951083180752,1
139.81847000199815,1
141.30384467248658,1
142.39259923236537,1
146.41144213053184,1
156.7826663604036,1
27.90049812512821,0
28.8315360641857,0
170.24601340305884,1
167.79139633904572,2
169.12390180748557,2
164.57068671496825,1
179.7814287369526,1
177.16405229851875,1
179.08218874909323,1
158.63573922179108,1
165.90794795178547,1
176.48634948874687,1
172.5224670121104,1
176.0915212794537,1
167.07983735216342,1
164.11550908679104,1
170.96639269976583,1
165.641265583995,1
179.87119812426891,1
179.78342665846228,1
176.4285941048549,1
178.00362505734336,1
178.22060737212092,1
175.45861781394484,1
179.17588612659927,1
162.38412306392394,1
159.2658861363408,1
136.99503182698652,1
138.67331537594225,1
133.72324943190304,0
135.86672797465798,1
135.284763980901,1
133.49880393697975,0
129.09818486074772,0
130.75470304551914,0
126.6300842343131,0
120.16129590962636,0
118.6390071633284,0
120.05972851025912,0
121.80269353511842,0
119.9404553097436,0
122.5050674613398,0
100.16947492377173,0
120.09233651587441,0
125.9201342120529,0
126.16352595966778,0
125.72646545694404,0
131.26249728127803,0
130.77212903486705,0
123.63321481753601,0
131.41688693599627,0
123.0777729619768,0
120.76538224470845,0
121.60390368997746,0
122.76170832592638,0
126.26917872996154,0
133.49253812914313,0
170.38868822799904,1
175.64056990917308,1
175.16316562676806,1
178.93326884030313,1
170.21091321352458,1
169.28014555808232,1
179.45083819516472,1
178.59780924120653,1
162.0314846234487,1
156.27650466726723,1
162.34015292250967,1
159.4437336719129,1
164.18671591868338,1
155.18956192318907,1
158.45414257354753,1
157.54023397298104,1
148.25569861774972,1
173.25192689944603,1
167.50977045072395,1
168.0829799133899,1
168.26576409129376,1
168.1430593377883,1
174.65459693827026,1
155.26562549612828,1
162.55988605492078,1
178.63622921228904,1
160.0948508349896,1
134.15804511652738,0
134.9942028386788,0
148.5803409149034,1
107.98612143019288,0
94.40588437262072,0
84.68985762860811,0
81.51879013183634,0
73.82325321210317,0
78.8752262041632,0
91.64698797192709,0
81.4208544449201,0
84.89477449560341,0
49.90852749706961,0
55.96510939072794,0
51.761331804947524,0
49.35579905162101,0
59.65692665577456,0
37.08404534861665,0
60.926475381464655,0
52.110214519264666,0
59.3226369927916,0
45.50774454701363,0
50.4898878412071,0
47.14345967791589,0
48.88344610981453,0
50.996599229374,0
41.811251223221795,0
45.1882361584405,0
45.84758051637818,0
45.21208332172639,0
46.70109425437743,0
48.91793778120968,0
53.12511403531408,0
46.607400255881515,0
38.8486631920757,0
35.960718267819715,0
37.41644592778894,0
35.56867549385457,0
41.18973854127107,0
41.5320708825259,0
41.577178682781316,0
51.37330426297208,0
30.825744235569303,0
36.15593411508543,0
43.81818937204789,0
46.19950194171572,0
59.976672360677426,0
73.34489714078441,0
91.42480180995942,0
94.18032126509746,0
90.72846665163458,0
122.69672571815762,0
120.62031383701688,0
127.4123882074676,0
130.59704198507697,0
129.85530832153387,0
131.0138509543269,0
143.68748051730876,1
143.40705271655375,1
154.20258264345892,1
141.05231894383138,1
135.7476106044112,1
129.13661386088563,0
125.99534638404937,0
134.95454294084348,0
133.46248567745187,0
139.18014123851253,1
142.1684558110842,1
137.13283961203192,1
136.53091014645366,1
122.19877086733487,0
125.59997515747675,0
107.04025630060373,0
115.86883380609635,0
105.43964051121748,0
102.1161610599663,0
93.50960118722602,0
98.73658534047037,0
102.98416364393529,0
112.91829520578081,0
107.21803773986929,0
103.94133319995316,0
92.36754437109126,0
82.92243209292255,0
103.29927682432165,0
100.52542135971368,0
109.13514455629178,0
105.55398404061721,0
108.41397295480176,0
94.56238281604634,0
82.80045309583222,0
90.47918817367733,0
31.991289241251074,0
83.98441453746614,0
85.76192376456176,0
79.17520606109039,2
71.19558651651631,0
73.52381426592297,0
79.40195024770559,0
77.0339266367567,0
64.98342742880136,0
61.94089427561112,0
60.98742607355255,0
62.00526947653825,0
61.6828127771698,0
64.25796578672208,0
61.049596632887265,0
63.757180745625355,0
64.24152962397118,0
64.01709286488145,0
60.09165199112039,0
61.848742909627454,0
63.26703821501032,0
62.04710632443925,0
62.039740026092,0
60.3327036187654,0
56.972790340661916,0
55.159538508991986,0
54.089003266465454,0
67.84246288366079,0
71.65918726046327,0
100.37944510859786,0
100.93987019704115,0
124.81046797297364,0
127.51570790467629,0
148.02081473068142,1
146.00998187821105,1
140.49901728725092,1
138.73959122729792,1
134.88572301115158,0
150.19801069391858,1
137.8914315129281,1
141.11024660146026,1
147.50190514830535,1
141.33838255068943,1
155.01431869292517,1
155.25603763761518,1
160.2894330531651,1
157.42283182769486,1
151.17485519060992,1
148.43870003198617,1
154.41974108798672,1
153.02659145038405,1
156.72423464497234,1
153.82062699483075,1
150.8468266887002,1
156.8656006962921,1
151.30689346065273,1
158.93046467473465,1
152.73306092246813,1
165.6661863416518,1
159.01655342431698,1
169.78236203218336,1
161.84025236077903,1
28.078791825556127,0
27.617240347238887,0
26.96975773313007,0
26.721324884368038,2
26.058020777318763,2
24.931454987545486,2
125.32543957809408,2
23.106195333700704,2
22.4177550032266,2
21.696082423713968,0
104.68648329343364,2
127.22781066027834,2
19.06845062627082,2
87.35976620596539,0
94.80908586222598,0
16.618437647290126,2
87.7022914605259,0
93.22683973190006,0
83.75089889909347,2
86.55797631859696,0
102.25808394507249,0
98.10919627325325,0
101.55637995427668,0
91.86722845484358,0
99.98208846346768,0
89.95368936730898,0
97.14670062656077,0
95.08037795444994,0
84.84525728775985,0
3.8849847345451254,0
5.1683963766508345,0
97.01047141533928,0
101.40744271634816,2
107.22501549211466,2
102.72158024641122,0
102.92141796856698,0
110.48327956934935,0
104.67266153148334,0
6.31044066538451,0
6.646179875307842,0
6.027347726605893,0
7.5066493259949345,2
8.377865941610162,2
8.47974495688204,2
9.38674756010211,2
9.338857070358381,2
104.12233559307487,2
98.45229543640792,2
10.224820341870222,2
97.20695302746346,0
99.76708364258019,0
98.78478679532242,2
100.99933950244798,0
101.18880262418958,0
100.97587623051025,0
102.23650656202643,0
102.19975390017879,0
103.46581288271867,0
101.43283899266099,0
101.47211004877012,0
103.84153729057657,0
103.02753818047837,0
100.36544637458547,0
101.92832747951599,0
101.08945910531904,0
102.049856511727,0
101.85203054240073,0
101.61463171963108,0
99.90450287400404,0
100.71034452023692,0
98.00655694591732,0
102.06334831118085,0
8.341781710039353,0
112.4927388047221,0
109.6210751062074,0
141.74966203045713,2
138.24514167178287,1
163.71693084145826,1
162.40351680391652,1
157.72680977918805,1
164.90585204194645,1
168.13288453526502,1
172.5006096416705,1
163.54339596937368,1
167.63399623771764,1
175.90692262903121,1
177.63595542030455,1
179.49887237817575,1
170.2516683827104,1
164.34282231179253,1
164.7507508517771,1
168.85901482874047,1
157.0470190676257,1
173.5668497231086,1
175.96098968886145,1
178.9706185823701,1
178.00830273921895,1
175.5813652504772,1
175.20139787061737,1
173.39288464255463,1
177.0157849756052,1
179.53222856376613,1
176.55333237357462,1
179.3825804929393,1
172.25606480298975,1
177.02192559834597,1
176.44164323437775,1
177.22638573087033,1
179.41579165865667,1
172.09388659036782,1
175.66856394522662,1
163.21525779437187,1
172.76695642359633,1
172.02574682521688,1
169.67230171859384,1
173.05489056487502,1
171.02065965930285,1
174.29971647595534,1
176.0238146831643,1
161.93924910647854,1
171.30662030611785,1
172.0711791832434,1
3.8334574242311366,0
165.74838162136456,1
162.38417363725293,1
176.98308449980536,2
179.15581122848025,1
166.1527162509734,1
169.1627066522381,1
148.43176256430377,1
149.6034239148363,1
156.0590666577626,1
157.68413400205753,1
162.33235173503886,1
159.4865599359496,1
158.70854462585146,1
156.04006381448565,1
158.08726079937608,1
158.44543521076614,1
156.7324622830133,1
152.11370187332082,1
167.35368064972937,1
166.62742125648435,1
170.83341988763414,1
161.38056392867776,1
177.9061259989813,1
155.2237659132641,1
158.14815236451716,1
163.92709857579624,1
161.9479765258,1
155.88927569110334,1
152.81269761221574,1
163.3483902114343,1
164.78146580328033,1
135.87899449812906,1
3.5699778119646073,0
3.840405386505024,0
3.2473347632578555,0
3.2394355084290725,2
133.03162276010843,2
153.5554271640446,2
155.6874266071709,2
164.39063663172684,1
161.97747962900456,1
162.76880471057677,1
170.73325585205555,1
159.10191606285113,1
162.83233264982826,1
153.91915773012002,1
153.51190162783215,1
138.9962228355717,1
143.07483745766348,1
1.7574349782646643,0
1.2144849361694858,0
1.004269353923468,0
1.4374371091023395,2
95.3407610933162,2
0.30029807683108256,2
141.45092718861338,2
111.56681272298414,0
39.75905704609791,2
30.192561664032777,0
23.466688086487782,0
36.984702263391476,0
74.12732631224321,0
34.28561629483746,0
90.60974858711921,0
78.99729735593134,0
0.5031427496751812,0
88.58462264286425,0
126.79048893276692,0
109.66600492988356,2
108.53396665121102,0
104.23424764168769,0
82.1359041795403,0
87.71544060833249,0
74.1231336711361,0
81.78506680106639,0
91.07406336529584,0
90.89010070420096,0
95.42268628019065,0
81.47951140162654,0
75.33337976714445,0
80.36618681153138,0
76.74417233139332,0
77.34091037464391,0
75.10578932066545,0
62.094331712962415,0
60.91431607257609,0
68.40664269074475,0
71.19315625661768,0
75.26626165210028,0
84.09707179631985,0
79.32360030051413,0
93.53579338875493,0
99.25581275988823,0
100.77138743608492,0
96.37458106844103,0
92.63394970470405,0
96.75092505585032,0
96.6951992078319,0
103.34637985608613,0
122.43220959393503,0
127.84675860509041,0
129.80659713190877,0
121.80851486150578,0
143.11085563755725,1
141.17714940261888,1
135.63476927385668,1
132.46734820487845,0
131.5562036306548,0
130.31039771862126,0
134.42342887821704,0
135.73502509094703,1
126.54423078109629,0
105.34234365017535,0
107.41683850777493,0
110.0842088336369,0
117.75787928268153,0
120.42271114950614,0
117.59826595382896,0
97.09935393638727,0
2.793398065740007,0
3.0654913608559484,0
57.93933205153099,0
109.71602140653762,2
116.56789249707391,2
42.59260400806387,0
49.833447264524736,0
63.28532046487024,0
78.56854385246449,0
59.55882773639193,0
58.51032078725585,0
51.517757183217455,0
82.9423291446729,0
102.24971009499122,0
1.39974890972986,0
38.89674415434428,0
7.047113522437944,2
20.52486848300395,2
0.025587951244245552,0
0.20636254493185102,0
1.1218546662223654,0
18.789894301996082,2
28.36733517022552,2
1.5844748117003222,2
111.96435125607172,0
107.58942497772325,0
95.32470648930334,2
32.70316758669192,0
129.70699273432916,0
127.18789795532336,0
146.5824614275228,1
144.20249110794123,1
2.8806908594006657,0
3.5493433719213354,0
130.17832518193492,0
36.18670483069913,2
127.11757102571725,2
127.07443621549861,0
122.13869568876058,0
118.0800969891957,0
115.38766411300465,0
125.22102006255012,0
103.33848922417306,0
107.2911216756043,0
110.06898693641486,0
108.91684700965219,0
111.81082026202178,0
111.32228124449185,0
115.09286934125089,0
105.93155093916644,0
119.36057613662304,0
83.35161939719302,0
69.75855461413255,0
69.12574168010121,0
68.67931323923423,0
48.75703288421388,0
95.70351006033934,0
88.12727532254999,0
107.73981106294747,0
93.29926712927958,0
43.86762887606669,0
96.50151618477328,0
48.43625216304244,0
127.0031713973978,0
107.09922379085302,0
80.88536896351006,0
121.54340544945042,0
111.31965295711801,0
80.91134525202672,0
86.25205767983545,0
90.02274786595467,0
86.49080786407397,0
